Date,CODE,Close
1/31/2011,TPSE,65
1/31/2011,UCHM,14.5
1/31/2011,SCAN,62.5
1/31/2011,ARM,189
1/31/2011,BAMB,201
1/31/2011,CRWN,34.5
1/31/2011,CABL,16
1/31/2011,PORT,119
1/31/2011,KENO,9.95
1/31/2011,KEGN,16.6
1/31/2011,KPLC-P4,7.65
1/31/2011,KPLC-P7,5.5
1/31/2011,KPLC,24
1/31/2011,TOTL,28.75
1/31/2011,JUB,195
1/31/2011,KNRE,11.4
1/31/2011,SLAM,63
1/31/2011,OCH,5.85
1/31/2011,CARB,150
1/31/2011,EABL,184
1/31/2011,ORCH,3
1/31/2011,MSC,8.9
1/31/2011,UNGA,11
2/1/2011,EGAD,57
2/1/2011,KUKZ,80.5
2/1/2011,KAPC,130
2/1/2011,LIMT,305
2/1/2011,SASN,12.35
2/1/2011,WTK,200
2/1/2011,CGEN,57
2/1/2011,ABSA,63.5
2/1/2011,COOP,20
2/1/2011,DTK,146
2/1/2011,EQTY,28.75
2/1/2011,HFCK,27.25
2/1/2011,KCB,22.75
2/1/2011,NBK,44.75
2/1/2011,NCBA,51
2/1/2011,SBIC,80
2/1/2011,SCBK,271.25
2/1/2011,EVRD,2.75
2/1/2011,XPRS,8.15
2/1/2011,KQ,45.25
2/1/2011,NMG,172
2/1/2011,SMER,6.45
2/1/2011,SGL,42.25
2/1/2011,TPSE,65
2/1/2011,UCHM,14.5
2/1/2011,SCAN,62
2/1/2011,ARM,191
2/1/2011,BAMB,200
2/1/2011,CRWN,34.5
2/1/2011,CABL,15.75
2/1/2011,PORT,119
2/1/2011,KENO,9.9
2/1/2011,KEGN,16.6
2/1/2011,KPLC-P4,7.65
2/1/2011,KPLC-P7,5.5
2/1/2011,KPLC,23.75
2/1/2011,TOTL,28.5
2/1/2011,JUB,195
2/1/2011,KNRE,11.35
2/1/2011,SLAM,63
2/1/2011,OCH,5.85
2/1/2011,CARB,150
2/1/2011,EABL,185
2/1/2011,ORCH,3
2/1/2011,MSC,8.6
2/1/2011,UNGA,11
2/2/2011,EGAD,57
2/2/2011,KUKZ,81
2/2/2011,KAPC,130
2/2/2011,LIMT,305
2/2/2011,SASN,12.2
2/2/2011,WTK,200
2/2/2011,CGEN,57
2/2/2011,ABSA,63
2/2/2011,COOP,20
2/2/2011,DTK,144
2/2/2011,EQTY,28
2/2/2011,HFCK,27.2
2/2/2011,KCB,22.25
2/2/2011,NBK,44.75
2/2/2011,NCBA,51
2/2/2011,SBIC,79
2/2/2011,SCBK,270.75
2/2/2011,EVRD,2.7
2/2/2011,XPRS,7.8
2/2/2011,KQ,45
2/2/2011,NMG,173
2/2/2011,SMER,6.45
2/2/2011,SGL,42.25
2/2/2011,TPSE,65
2/2/2011,UCHM,14.5
2/2/2011,SCAN,61.5
2/2/2011,ARM,191
2/2/2011,BAMB,203
2/2/2011,CRWN,33.5
2/2/2011,CABL,15.85
2/2/2011,PORT,110
2/2/2011,KENO,9.95
2/2/2011,KEGN,16.6
2/2/2011,KPLC-P4,7.65
2/2/2011,KPLC-P7,5.5
2/2/2011,KPLC,23.5
2/2/2011,TOTL,28.5
2/2/2011,JUB,190
2/2/2011,KNRE,11.3
2/2/2011,SLAM,64
2/2/2011,OCH,5.8
2/2/2011,CARB,146
2/2/2011,EABL,185
2/2/2011,ORCH,3
2/2/2011,MSC,8.5
2/2/2011,UNGA,10.9
2/3/2011,EGAD,58
2/3/2011,KUKZ,77
2/3/2011,KAPC,130
2/3/2011,LIMT,305
2/3/2011,SASN,12.25
2/3/2011,WTK,200
2/3/2011,CGEN,58
2/3/2011,ABSA,62.5
2/3/2011,COOP,20
2/3/2011,DTK,143
2/3/2011,EQTY,27.5
2/3/2011,HFCK,27.1
2/3/2011,KCB,22.25
2/3/2011,NBK,44.5
2/3/2011,NCBA,50.5
2/3/2011,SBIC,79
2/3/2011,SCBK,270
2/3/2011,EVRD,2.85
2/3/2011,XPRS,7.8
2/3/2011,KQ,44.25
2/3/2011,NMG,172
2/3/2011,SMER,6.45
2/3/2011,SGL,42.25
2/3/2011,TPSE,65
2/3/2011,UCHM,14.5
2/3/2011,SCAN,60.5
2/3/2011,ARM,188
2/3/2011,BAMB,200
2/3/2011,CRWN,34.5
2/3/2011,CABL,15.95
2/3/2011,PORT,114
2/3/2011,KENO,9.9
2/3/2011,KEGN,16.6
2/3/2011,KPLC-P4,7.65
2/3/2011,KPLC-P7,5.5
2/3/2011,KPLC,23
2/3/2011,TOTL,28.5
2/3/2011,JUB,190
2/3/2011,KNRE,11.25
2/3/2011,SLAM,64
2/3/2011,OCH,5.8
2/3/2011,CARB,146
2/3/2011,EABL,187
2/3/2011,ORCH,3
2/3/2011,MSC,8.8
2/3/2011,UNGA,10.75
2/4/2011,EGAD,55
2/4/2011,KUKZ,80
2/4/2011,KAPC,130
2/4/2011,LIMT,305
2/4/2011,SASN,12.15
2/4/2011,WTK,201
2/4/2011,CGEN,56.5
2/4/2011,ABSA,62
2/4/2011,COOP,20
2/4/2011,DTK,144
2/4/2011,EQTY,27.75
2/4/2011,HFCK,27.2
2/4/2011,KCB,22.25
2/4/2011,NBK,44.25
2/4/2011,NCBA,50
2/4/2011,SBIC,79
2/4/2011,SCBK,270.5
2/4/2011,EVRD,2.8
2/4/2011,XPRS,8.2
2/4/2011,KQ,44
2/4/2011,NMG,171
2/4/2011,SMER,6.5
2/4/2011,SGL,41
2/4/2011,TPSE,65.5
2/4/2011,UCHM,14.5
2/4/2011,SCAN,62.5
2/4/2011,ARM,185
2/4/2011,BAMB,200
2/4/2011,CRWN,34.25
2/4/2011,CABL,15.95
2/4/2011,PORT,113
2/4/2011,KENO,9.9
2/4/2011,KEGN,16.6
2/4/2011,KPLC-P4,7.65
2/4/2011,KPLC-P7,5.5
2/4/2011,KPLC,23.25
2/4/2011,TOTL,28.5
2/4/2011,JUB,190
2/4/2011,KNRE,11.15
2/4/2011,SLAM,70
2/4/2011,OCH,5.7
2/4/2011,CARB,146
2/4/2011,EABL,189
2/4/2011,ORCH,3
2/4/2011,MSC,8.95
2/4/2011,UNGA,10.7
2/7/2011,EGAD,55
2/7/2011,KUKZ,79.5
2/7/2011,KAPC,130
2/7/2011,LIMT,305
2/7/2011,SASN,12.05
2/7/2011,WTK,201
2/7/2011,CGEN,59
2/7/2011,ABSA,61
2/7/2011,COOP,20
2/7/2011,DTK,143
2/7/2011,EQTY,28.5
2/7/2011,HFCK,27.25
2/7/2011,KCB,22.25
2/7/2011,NBK,43.5
2/7/2011,NCBA,50.5
2/7/2011,SBIC,79
2/7/2011,SCBK,270.25
2/7/2011,EVRD,2.75
2/7/2011,XPRS,8.2
2/7/2011,KQ,43.75
2/7/2011,NMG,171
2/7/2011,SMER,6.8
2/7/2011,SGL,41
2/7/2011,TPSE,65
2/7/2011,UCHM,14.5
2/7/2011,SCAN,60.5
2/7/2011,ARM,186
2/7/2011,BAMB,199
2/7/2011,CRWN,34
2/7/2011,CABL,16
2/7/2011,PORT,113
2/7/2011,KENO,9.9
2/7/2011,KEGN,16.6
2/7/2011,KPLC-P4,7.65
2/7/2011,KPLC-P7,5.5
2/7/2011,KPLC,23.5
2/7/2011,TOTL,28.5
2/7/2011,JUB,190
2/7/2011,KNRE,11.15
2/7/2011,SLAM,65
2/7/2011,OCH,5.65
2/7/2011,CARB,146
2/7/2011,EABL,190
2/7/2011,ORCH,3
2/7/2011,MSC,8.95
2/7/2011,UNGA,10.9
2/8/2011,EGAD,54.5
2/8/2011,KUKZ,78.5
2/8/2011,KAPC,124
2/8/2011,LIMT,305
2/8/2011,SASN,12.05
2/8/2011,WTK,201
2/8/2011,CGEN,59.5
2/8/2011,ABSA,60.5
2/8/2011,COOP,20
2/8/2011,DTK,144
2/8/2011,EQTY,28.5
2/8/2011,HFCK,27.25
2/8/2011,KCB,22.5
2/8/2011,NBK,43.75
2/8/2011,NCBA,50.5
2/8/2011,SBIC,78
2/8/2011,SCBK,270
2/8/2011,EVRD,2.75
2/8/2011,XPRS,8.05
2/8/2011,KQ,43.25
2/8/2011,NMG,170
2/8/2011,SMER,6.75
2/8/2011,SGL,42.5
2/8/2011,TPSE,66.5
2/8/2011,UCHM,14.5
2/8/2011,SCAN,60
2/8/2011,ARM,184
2/8/2011,BAMB,197
2/8/2011,CRWN,33
2/8/2011,CABL,16.05
2/8/2011,PORT,113
2/8/2011,KENO,9.85
2/8/2011,KEGN,16.6
2/8/2011,KPLC-P4,7.65
2/8/2011,KPLC-P7,5.5
2/8/2011,KPLC,23.5
2/8/2011,TOTL,28.5
2/8/2011,JUB,189
2/8/2011,KNRE,11.15
2/8/2011,SLAM,70
2/8/2011,OCH,5.55
2/8/2011,CARB,146
2/8/2011,EABL,190
2/8/2011,ORCH,3
2/8/2011,MSC,8.85
2/8/2011,UNGA,10.85
2/9/2011,EGAD,54.5
2/9/2011,KUKZ,79.5
2/9/2011,KAPC,124
2/9/2011,LIMT,305
2/9/2011,SASN,12
2/9/2011,WTK,200
2/9/2011,CGEN,62.5
2/9/2011,ABSA,60.5
2/9/2011,COOP,20
2/9/2011,DTK,144
2/9/2011,EQTY,28.5
2/9/2011,HFCK,26.95
2/9/2011,KCB,22.75
2/9/2011,NBK,43.25
2/9/2011,NCBA,50.5
2/9/2011,SBIC,79.5
2/9/2011,SCBK,270
2/9/2011,EVRD,2.7
2/9/2011,XPRS,7.8
2/9/2011,KQ,42.5
2/9/2011,NMG,171
2/9/2011,SMER,6.8
2/9/2011,SGL,41.75
2/9/2011,TPSE,66.5
2/9/2011,UCHM,14.5
2/9/2011,SCAN,60
2/9/2011,ARM,185
2/9/2011,BAMB,195
2/9/2011,CRWN,33
2/9/2011,CABL,20
2/9/2011,PORT,108
2/9/2011,KENO,9.8
2/9/2011,KEGN,16.6
2/9/2011,KPLC-P4,7.65
2/9/2011,KPLC-P7,5.5
2/9/2011,KPLC,23.25
2/9/2011,TOTL,28
2/9/2011,JUB,189
2/9/2011,KNRE,11.15
2/9/2011,SLAM,70
2/9/2011,OCH,5.15
2/9/2011,CARB,146
2/9/2011,EABL,190
2/9/2011,ORCH,3
2/9/2011,MSC,8.75
2/9/2011,UNGA,10.75
2/10/2011,EGAD,54.5
2/10/2011,KUKZ,80
2/10/2011,KAPC,124
2/10/2011,LIMT,305
2/10/2011,SASN,12
2/10/2011,WTK,200
2/10/2011,CGEN,65.5
2/10/2011,ABSA,60.5
2/10/2011,COOP,20
2/10/2011,DTK,143
2/10/2011,EQTY,28.5
2/10/2011,HFCK,26.95
2/10/2011,KCB,22.5
2/10/2011,NBK,43.25
2/10/2011,NCBA,50
2/10/2011,SBIC,80.5
2/10/2011,SCBK,270
2/10/2011,EVRD,2.65
2/10/2011,XPRS,7.8
2/10/2011,KQ,42.5
2/10/2011,NMG,170
2/10/2011,SMER,6.55
2/10/2011,SGL,42.25
2/10/2011,TPSE,66.5
2/10/2011,UCHM,14.5
2/10/2011,SCAN,60
2/10/2011,ARM,185
2/10/2011,BAMB,195
2/10/2011,CRWN,34
2/10/2011,CABL,19.3
2/10/2011,PORT,108
2/10/2011,KENO,9.8
2/10/2011,KEGN,16.6
2/10/2011,KPLC-P4,7.65
2/10/2011,KPLC-P7,5.5
2/10/2011,KPLC,23.25
2/10/2011,TOTL,28
2/10/2011,JUB,190
2/10/2011,KNRE,11.05
2/10/2011,SLAM,76.5
2/10/2011,OCH,5.5
2/10/2011,CARB,148
2/10/2011,EABL,190
2/10/2011,ORCH,3
2/10/2011,MSC,8.6
2/10/2011,UNGA,10.7
2/11/2011,EGAD,54.5
2/11/2011,KUKZ,80
2/11/2011,KAPC,124
2/11/2011,LIMT,305
2/11/2011,SASN,12
2/11/2011,WTK,200
2/11/2011,CGEN,67.5
2/11/2011,ABSA,61
2/11/2011,COOP,20
2/11/2011,DTK,143
2/11/2011,EQTY,28.5
2/11/2011,HFCK,27.5
2/11/2011,KCB,22.75
2/11/2011,NBK,43.25
2/11/2011,NCBA,50.5
2/11/2011,SBIC,80
2/11/2011,SCBK,274.5
2/11/2011,EVRD,2.65
2/11/2011,XPRS,7.7
2/11/2011,KQ,42.75
2/11/2011,NMG,171
2/11/2011,SMER,6.45
2/11/2011,SGL,42
2/11/2011,TPSE,66
2/11/2011,UCHM,14.5
2/11/2011,SCAN,61
2/11/2011,ARM,180
2/11/2011,BAMB,199
2/11/2011,CRWN,34
2/11/2011,CABL,19.95
2/11/2011,PORT,108
2/11/2011,KENO,9.8
2/11/2011,KEGN,16.65
2/11/2011,KPLC-P4,7.65
2/11/2011,KPLC-P7,5.5
2/11/2011,KPLC,23.25
2/11/2011,TOTL,28.25
2/11/2011,JUB,192
2/11/2011,KNRE,11.05
2/11/2011,SLAM,72
2/11/2011,OCH,5.5
2/11/2011,CARB,148
2/11/2011,EABL,190
2/11/2011,ORCH,3
2/11/2011,MSC,8.45
2/11/2011,UNGA,10.65
2/14/2011,EGAD,54.5
2/14/2011,KUKZ,79.5
2/14/2011,KAPC,124
2/14/2011,LIMT,305
2/14/2011,SASN,12.1
2/14/2011,WTK,200
2/14/2011,CGEN,67
2/14/2011,ABSA,61.5
2/14/2011,COOP,20
2/14/2011,DTK,142
2/14/2011,EQTY,28.25
2/14/2011,HFCK,27.7
2/14/2011,KCB,22.75
2/14/2011,NBK,43.25
2/14/2011,NCBA,50.5
2/14/2011,SBIC,79
2/14/2011,SCBK,270.25
2/14/2011,EVRD,2.65
2/14/2011,XPRS,8
2/14/2011,KQ,42.25
2/14/2011,NMG,172
2/14/2011,SMER,6.5
2/14/2011,SGL,42
2/14/2011,TPSE,65
2/14/2011,UCHM,14.5
2/14/2011,SCAN,61
2/14/2011,ARM,180
2/14/2011,BAMB,197
2/14/2011,CRWN,33.5
2/14/2011,CABL,20.25
2/14/2011,PORT,108
2/14/2011,KENO,9.8
2/14/2011,KEGN,16.7
2/14/2011,KPLC-P4,7.65
2/14/2011,KPLC-P7,5.5
2/14/2011,KPLC,23
2/14/2011,TOTL,27.75
2/14/2011,JUB,190
2/14/2011,KNRE,11
2/14/2011,SLAM,75
2/14/2011,OCH,5.3
2/14/2011,CARB,145
2/14/2011,EABL,190
2/14/2011,ORCH,3
2/14/2011,MSC,8.25
2/14/2011,UNGA,10.5
2/15/2011,EGAD,54.5
2/15/2011,KUKZ,79
2/15/2011,KAPC,124
2/15/2011,LIMT,305
2/15/2011,SASN,12.15
2/15/2011,WTK,200
2/15/2011,CGEN,67
2/15/2011,ABSA,61.5
2/15/2011,COOP,20
2/15/2011,DTK,144
2/15/2011,EQTY,28.5
2/15/2011,HFCK,27.55
2/15/2011,KCB,23
2/15/2011,NBK,43.75
2/15/2011,NCBA,50.5
2/15/2011,SBIC,78.5
2/15/2011,SCBK,274.5
2/15/2011,EVRD,2.6
2/15/2011,XPRS,7.7
2/15/2011,KQ,40.75
2/15/2011,NMG,173
2/15/2011,SMER,6.5
2/15/2011,SGL,42
2/15/2011,TPSE,65
2/15/2011,UCHM,14.5
2/15/2011,SCAN,61
2/15/2011,ARM,180
2/15/2011,BAMB,196
2/15/2011,CRWN,32.75
2/15/2011,CABL,20.25
2/15/2011,PORT,108
2/15/2011,KENO,9.75
2/15/2011,KEGN,16.7
2/15/2011,KPLC-P4,7.65
2/15/2011,KPLC-P7,5.5
2/15/2011,KPLC,23
2/15/2011,TOTL,28.25
2/15/2011,JUB,192
2/15/2011,KNRE,11
2/15/2011,SLAM,82
2/15/2011,OCH,5.2
2/15/2011,CARB,145
2/15/2011,EABL,189
2/15/2011,ORCH,3
2/15/2011,MSC,8.05
2/15/2011,UNGA,10.4
2/16/2011,EGAD,54.5
2/16/2011,KUKZ,79.5
2/16/2011,KAPC,124
2/16/2011,LIMT,305
2/16/2011,SASN,12.15
2/16/2011,WTK,200
2/16/2011,CGEN,65
2/16/2011,ABSA,61.5
2/16/2011,COOP,20
2/16/2011,DTK,145
2/16/2011,EQTY,28.5
2/16/2011,HFCK,27.8
2/16/2011,KCB,23
2/16/2011,NBK,44.75
2/16/2011,NCBA,50.5
2/16/2011,SBIC,78.5
2/16/2011,SCBK,271.25
2/16/2011,EVRD,2.6
2/16/2011,XPRS,7.7
2/16/2011,KQ,40.5
2/16/2011,NMG,171
2/16/2011,SMER,6.5
2/16/2011,SGL,43.5
2/16/2011,TPSE,65.5
2/16/2011,UCHM,14.5
2/16/2011,SCAN,61
2/16/2011,ARM,182
2/16/2011,BAMB,195
2/16/2011,CRWN,32
2/16/2011,CABL,19.9
2/16/2011,PORT,110
2/16/2011,KENO,9.7
2/16/2011,KEGN,16.7
2/16/2011,KPLC-P4,7.65
2/16/2011,KPLC-P7,5.5
2/16/2011,KPLC,22.5
2/16/2011,TOTL,28.25
2/16/2011,JUB,190
2/16/2011,KNRE,10.9
2/16/2011,SLAM,82
2/16/2011,OCH,5
2/16/2011,CARB,145
2/16/2011,EABL,190
2/16/2011,ORCH,3
2/16/2011,MSC,7.95
2/16/2011,UNGA,10.5
2/17/2011,EGAD,54.5
2/17/2011,KUKZ,79
2/17/2011,KAPC,124
2/17/2011,LIMT,305
2/17/2011,SASN,12.2
2/17/2011,WTK,200
2/17/2011,CGEN,65
2/17/2011,ABSA,62
2/17/2011,COOP,20
2/17/2011,DTK,145
2/17/2011,EQTY,28.5
2/17/2011,HFCK,27.95
2/17/2011,KCB,23.25
2/17/2011,NBK,45
2/17/2011,NCBA,50.5
2/17/2011,SBIC,78.5
2/17/2011,SCBK,270.25
2/17/2011,EVRD,2.55
2/17/2011,XPRS,7.7
2/17/2011,KQ,40.25
2/17/2011,NMG,172
2/17/2011,SMER,6.55
2/17/2011,SGL,43.5
2/17/2011,TPSE,65.5
2/17/2011,UCHM,14.5
2/17/2011,SCAN,61
2/17/2011,ARM,182
2/17/2011,BAMB,197
2/17/2011,CRWN,32
2/17/2011,CABL,19.8
2/17/2011,PORT,109
2/17/2011,KENO,9.65
2/17/2011,KEGN,16.7
2/17/2011,KPLC-P4,7.65
2/17/2011,KPLC-P7,5.5
2/17/2011,KPLC,22.25
2/17/2011,TOTL,28
2/17/2011,JUB,191
2/17/2011,KNRE,10.8
2/17/2011,SLAM,82
2/17/2011,OCH,4.85
2/17/2011,CARB,145
2/17/2011,EABL,190
2/17/2011,ORCH,3
2/17/2011,MSC,7.75
2/17/2011,UNGA,10.75
2/18/2011,EGAD,54.5
2/18/2011,KUKZ,79.5
2/18/2011,KAPC,125
2/18/2011,LIMT,305
2/18/2011,SASN,12.15
2/18/2011,WTK,200
2/18/2011,CGEN,65
2/18/2011,ABSA,62
2/18/2011,COOP,20
2/18/2011,DTK,145
2/18/2011,EQTY,28.5
2/18/2011,HFCK,27.65
2/18/2011,KCB,23.25
2/18/2011,NBK,45
2/18/2011,NCBA,50.5
2/18/2011,SBIC,78
2/18/2011,SCBK,267.25
2/18/2011,EVRD,2.6
2/18/2011,XPRS,7.7
2/18/2011,KQ,40
2/18/2011,NMG,171
2/18/2011,SMER,6.55
2/18/2011,SGL,43.5
2/18/2011,TPSE,66
2/18/2011,UCHM,14.5
2/18/2011,SCAN,61
2/18/2011,ARM,182
2/18/2011,BAMB,197
2/18/2011,CRWN,32
2/18/2011,CABL,19.75
2/18/2011,PORT,100
2/18/2011,KENO,9.4
2/18/2011,KEGN,16.45
2/18/2011,KPLC-P4,7.65
2/18/2011,KPLC-P7,5.5
2/18/2011,KPLC,21.75
2/18/2011,TOTL,28
2/18/2011,JUB,190
2/18/2011,KNRE,10.95
2/18/2011,SLAM,80
2/18/2011,OCH,5.15
2/18/2011,CARB,144
2/18/2011,EABL,189
2/18/2011,ORCH,3
2/18/2011,MSC,7.75
2/18/2011,UNGA,10.85
2/21/2011,EGAD,54.5
2/21/2011,KUKZ,79
2/21/2011,KAPC,125
2/21/2011,LIMT,305
2/21/2011,SASN,12.05
2/21/2011,WTK,200
2/21/2011,CGEN,53
2/21/2011,ABSA,62.5
2/21/2011,COOP,20
2/21/2011,DTK,145
2/21/2011,EQTY,28
2/21/2011,HFCK,27.25
2/21/2011,KCB,23.25
2/21/2011,NBK,45
2/21/2011,NCBA,50.5
2/21/2011,SBIC,78.5
2/21/2011,SCBK,267.75
2/21/2011,EVRD,2.5
2/21/2011,XPRS,7.7
2/21/2011,KQ,40
2/21/2011,NMG,171
2/21/2011,SMER,6.35
2/21/2011,SGL,43.5
2/21/2011,TPSE,65
2/21/2011,UCHM,14.5
2/21/2011,SCAN,61
2/21/2011,ARM,182
2/21/2011,BAMB,198
2/21/2011,CRWN,33
2/21/2011,CABL,19.7
2/21/2011,PORT,96.5
2/21/2011,KENO,9.4
2/21/2011,KEGN,15.9
2/21/2011,KPLC-P4,7.65
2/21/2011,KPLC-P7,5.5
2/21/2011,KPLC,21.75
2/21/2011,TOTL,28.25
2/21/2011,JUB,190
2/21/2011,KNRE,10.8
2/21/2011,SLAM,81
2/21/2011,OCH,5.2
2/21/2011,CARB,145
2/21/2011,EABL,181
2/21/2011,ORCH,3
2/21/2011,MSC,8.05
2/21/2011,UNGA,10.9
2/22/2011,EGAD,54.5
2/22/2011,KUKZ,79.5
2/22/2011,KAPC,125
2/22/2011,LIMT,305
2/22/2011,SASN,11.5
2/22/2011,WTK,200
2/22/2011,CGEN,49.5
2/22/2011,ABSA,68.5
2/22/2011,COOP,19.95
2/22/2011,DTK,145
2/22/2011,EQTY,27.75
2/22/2011,HFCK,26.75
2/22/2011,KCB,23
2/22/2011,NBK,45.75
2/22/2011,NCBA,51
2/22/2011,SBIC,79
2/22/2011,SCBK,269.25
2/22/2011,EVRD,2.5
2/22/2011,XPRS,7.75
2/22/2011,KQ,39.25
2/22/2011,NMG,174
2/22/2011,SMER,6.25
2/22/2011,SGL,42
2/22/2011,TPSE,66.5
2/22/2011,UCHM,14.5
2/22/2011,SCAN,61
2/22/2011,ARM,183
2/22/2011,BAMB,197
2/22/2011,CRWN,32.75
2/22/2011,CABL,19.6
2/22/2011,PORT,100
2/22/2011,KENO,9.4
2/22/2011,KEGN,15.65
2/22/2011,KPLC-P4,7.65
2/22/2011,KPLC-P7,5.5
2/22/2011,KPLC,21.75
2/22/2011,TOTL,27.75
2/22/2011,JUB,190
2/22/2011,KNRE,10.85
2/22/2011,SLAM,81
2/22/2011,OCH,5.1
2/22/2011,CARB,151
2/22/2011,EABL,180
2/22/2011,ORCH,3
2/22/2011,MSC,8.45
2/22/2011,UNGA,10.55
2/23/2011,EGAD,54.5
2/23/2011,KUKZ,80
2/23/2011,KAPC,125
2/23/2011,LIMT,305
2/23/2011,SASN,11.55
2/23/2011,WTK,200
2/23/2011,CGEN,49.5
2/23/2011,ABSA,69
2/23/2011,COOP,19.95
2/23/2011,DTK,147
2/23/2011,EQTY,28.5
2/23/2011,HFCK,27.45
2/23/2011,KCB,23
2/23/2011,NBK,46.5
2/23/2011,NCBA,52
2/23/2011,SBIC,79
2/23/2011,SCBK,272
2/23/2011,EVRD,2.55
2/23/2011,XPRS,7.7
2/23/2011,KQ,39.5
2/23/2011,NMG,174
2/23/2011,SMER,6.2
2/23/2011,SGL,39.5
2/23/2011,TPSE,66.5
2/23/2011,UCHM,14.5
2/23/2011,SCAN,60.5
2/23/2011,ARM,181
2/23/2011,BAMB,197
2/23/2011,CRWN,34
2/23/2011,CABL,19.55
2/23/2011,PORT,103
2/23/2011,KENO,9.45
2/23/2011,KEGN,15.55
2/23/2011,KPLC-P4,7.65
2/23/2011,KPLC-P7,5.5
2/23/2011,KPLC,22
2/23/2011,TOTL,27.75
2/23/2011,JUB,186
2/23/2011,KNRE,10.7
2/23/2011,SLAM,79.5
2/23/2011,OCH,4.95
2/23/2011,CARB,146
2/23/2011,EABL,180
2/23/2011,ORCH,3
2/23/2011,MSC,8.4
2/23/2011,UNGA,10.4
2/24/2011,EGAD,50
2/24/2011,KUKZ,77
2/24/2011,KAPC,125
2/24/2011,LIMT,305
2/24/2011,SASN,11.55
2/24/2011,WTK,200
2/24/2011,CGEN,49.5
2/24/2011,ABSA,69.5
2/24/2011,COOP,20.25
2/24/2011,DTK,146
2/24/2011,EQTY,28.5
2/24/2011,HFCK,28.15
2/24/2011,KCB,23.25
2/24/2011,NBK,47
2/24/2011,NCBA,52.5
2/24/2011,SBIC,79
2/24/2011,SCBK,275
2/24/2011,EVRD,2.55
2/24/2011,XPRS,7.5
2/24/2011,KQ,39.5
2/24/2011,NMG,173
2/24/2011,SMER,6.15
2/24/2011,SGL,39.5
2/24/2011,TPSE,66.5
2/24/2011,UCHM,14.5
2/24/2011,SCAN,60
2/24/2011,ARM,180
2/24/2011,BAMB,197
2/24/2011,CRWN,32.5
2/24/2011,CABL,19.15
2/24/2011,PORT,100
2/24/2011,KENO,9.4
2/24/2011,KEGN,15.5
2/24/2011,KPLC-P4,7.65
2/24/2011,KPLC-P7,5.5
2/24/2011,KPLC,22.5
2/24/2011,TOTL,28
2/24/2011,JUB,187
2/24/2011,KNRE,10.6
2/24/2011,SLAM,76
2/24/2011,OCH,5
2/24/2011,CARB,145
2/24/2011,EABL,181
2/24/2011,ORCH,3
2/24/2011,MSC,8.1
2/24/2011,UNGA,10.35
2/25/2011,EGAD,50
2/25/2011,KUKZ,78.5
2/25/2011,KAPC,125
2/25/2011,LIMT,305
2/25/2011,SASN,11.5
2/25/2011,WTK,196
2/25/2011,CGEN,49.5
2/25/2011,ABSA,70
2/25/2011,COOP,20.75
2/25/2011,DTK,144
2/25/2011,EQTY,28.75
2/25/2011,HFCK,29.05
2/25/2011,KCB,23.5
2/25/2011,NBK,47
2/25/2011,NCBA,52
2/25/2011,SBIC,79
2/25/2011,SCBK,278.5
2/25/2011,EVRD,2.5
2/25/2011,XPRS,7.6
2/25/2011,KQ,39.25
2/25/2011,NMG,174
2/25/2011,SMER,6.2
2/25/2011,SGL,42
2/25/2011,TPSE,63.5
2/25/2011,UCHM,14.5
2/25/2011,SCAN,58.5
2/25/2011,ARM,180
2/25/2011,BAMB,196
2/25/2011,CRWN,32
2/25/2011,CABL,19
2/25/2011,PORT,101
2/25/2011,KENO,9.35
2/25/2011,KEGN,15.45
2/25/2011,KPLC-P4,7.65
2/25/2011,KPLC-P7,5.5
2/25/2011,KPLC,22.5
2/25/2011,TOTL,27.75
2/25/2011,JUB,187
2/25/2011,KNRE,10.55
2/25/2011,SLAM,80.5
2/25/2011,OCH,5.5
2/25/2011,CARB,144
2/25/2011,EABL,183
2/25/2011,ORCH,3
2/25/2011,MSC,8.1
2/25/2011,UNGA,10.6
2/28/2011,EGAD,50
2/28/2011,KUKZ,79
2/28/2011,KAPC,125
2/28/2011,LIMT,305
2/28/2011,SASN,11.55
2/28/2011,WTK,196
2/28/2011,CGEN,49.5
2/28/2011,ABSA,69
2/28/2011,COOP,20.25
2/28/2011,DTK,144
2/28/2011,EQTY,28.5
2/28/2011,HFCK,29.45
2/28/2011,KCB,23.25
2/28/2011,NBK,47
2/28/2011,NCBA,50.5
2/28/2011,SBIC,79
2/28/2011,SCBK,279
2/28/2011,EVRD,2.5
2/28/2011,XPRS,7.6
2/28/2011,KQ,39.5
2/28/2011,NMG,173
2/28/2011,SMER,6.05
2/28/2011,SGL,40
2/28/2011,TPSE,64
2/28/2011,UCHM,14.5
2/28/2011,SCAN,58
2/28/2011,ARM,178
2/28/2011,BAMB,196
2/28/2011,CRWN,33
2/28/2011,CABL,18.95
2/28/2011,PORT,101
2/28/2011,KENO,9.35
2/28/2011,KEGN,15.2
2/28/2011,KPLC-P4,7.65
2/28/2011,KPLC-P7,5.5
2/28/2011,KPLC,22
2/28/2011,TOTL,28
2/28/2011,JUB,187
2/28/2011,KNRE,10.55
2/28/2011,SLAM,80
2/28/2011,OCH,5.05
2/28/2011,CARB,144
2/28/2011,EABL,182
2/28/2011,ORCH,3
2/28/2011,MSC,8.05
2/28/2011,UNGA,10.65
